ticker,n_signals,IC,RankIC,hit_rate,Sharpe_annual,MDD
SNOW,337,-0.27345935770263613,-0.2969089800863368,0.4065281899109792,-0.8969115858223526,-0.02090411736039563
JPM,434,-0.2329675266385087,-0.28467474950171917,0.6382488479262672,1.159357937983319,-0.0058475057504041045
GS,360,-0.030557403802047713,-0.041947340128653254,0.6222222222222222,1.2682357789237586,-0.00932079362010381
BAC,182,-0.1351827042857992,-0.04971977574096947,0.5659340659340659,-0.15858784130869583,-0.008361988562041279
C,353,-0.008959455854931866,-0.03007377879238925,0.6260623229461756,0.8511764014342069,-0.009975767828634274
WFC,223,-0.29787263587302837,-0.33419001160032547,0.4663677130044843,0.014878102641737044,-0.007919357162807563
MS,228,-0.09352432405448777,-0.08575678080992065,0.5614035087719298,1.1104737024882718,-0.007139029696544253
BLK,101,0.10677266942853138,0.18250436808386722,0.5643564356435643,-2.577623669500249,-0.01054194236684267
V,145,0.05643948735748934,-0.018536450952605886,0.6206896551724138,-1.0851309596926575,-0.010957288434128843
MA,91,0.1963889625860718,0.19420289855072462,0.7802197802197802,-0.6092345588769587,-0.0065526837928483244
PYPL,277,-0.1232593920185379,-0.07321676797629546,0.44765342960288806,0.34800355035325,-0.009591447823740985
AXP,272,-0.09532013611309176,-0.05746510923415633,0.6066176470588235,0.30055613610293985,-0.011550001718036208
COF,240,-0.06082869465340473,-0.026832931127276513,0.4875,0.5271222424184777,-0.007277160864484721
USB,89,-0.06489582339897496,-0.09836567926455568,0.42696629213483145,-0.6715082659090232,-0.0049320500319247835
PNC,95,-0.21699192910893633,-0.33885778275475925,0.30526315789473685,-0.3208011859931804,-0.005905084594320876
SCHW,272,-0.13908639427929137,-0.11950519634478825,0.5404411764705882,0.36535968644764366,-0.009185410348986333
PFE,229,-0.03388622527205454,-0.031305147242512966,0.3799126637554585,-0.30782963876258235,-0.009895925088922874
JNJ,153,-0.02576793232627575,-0.0709226274241754,0.48366013071895425,-1.7903730344482405,-0.01433420804882185
MRK,249,-0.2257146641945315,-0.30956704236300037,0.4819277108433735,0.04949029023724002,-0.012054544066836422
ABBV,166,-0.14142226685724904,-0.021928104360829273,0.4759036144578313,0.7722084096483343,-0.007522711118928642
AMGN,147,-0.11536139816342489,-0.060688029376874786,0.3877551020408163,-1.3016924898145863,-0.010371757725300232
GILD,261,-0.1410047131973643,-0.1630064591896653,0.46360153256704983,-0.6449092647763626,-0.008578985956211546
BIIB,383,-0.14937079519939958,-0.17301580249613824,0.5796344647519582,0.5957677404492129,-0.01605883914327177
REGN,341,0.10215081778985931,0.1042726274025585,0.5865102639296188,0.97696826127822,-0.013663183879858147
VRTX,209,-0.13610322287701146,-0.1407447815342552,0.39712918660287083,0.4346934084226653,-0.0068137096836185015
BMY,262,-0.019523034062325462,-0.15130958016768473,0.4580152671755725,-0.8392617174101525,-0.01841037446258713
LLY,312,-0.2589531069385556,-0.27077605833140383,0.41025641025641024,-1.3557282322044701,-0.02847810936736523
UNH,270,-0.11268829731589237,-0.22294742650028726,0.3814814814814815,0.08494666342578105,-0.015406831184052882
CVS,279,-0.1887760073918424,-0.3074218965841152,0.3906810035842294,-1.6736524440438005,-0.025224310327571085
CI,172,-0.331932434195609,-0.3808732073496013,0.37209302325581395,-2.532049030846405,-0.01777376157157749
XOM,100,-0.23682674825045733,-0.25376537653765374,0.34,0.35231720764029256,-0.00418087870137153
CVX,142,-0.08973487044492845,-0.053733201171019575,0.49295774647887325,-0.051857300442876064,-0.007962681699228126
COP,250,-0.3491455042589914,-0.354878894062305,0.38,-0.7411650849667695,-0.01010934111145407
EOG,203,-0.3744617963066209,-0.324415939130859,0.33004926108374383,-0.9525669733249442,-0.009636542522618434
SLB,353,-0.271470104625843,-0.3489840002269781,0.5042492917847026,-0.517793000476562,-0.016370402129087903
PSX,126,-0.5679390748407399,-0.660016497937758,0.21428571428571427,-1.524438124499139,-0.009232242736163337
VLO,202,-0.3261516761729794,-0.30338406975025856,0.37623762376237624,-1.7893251141485609,-0.014362051278981682
MPC,213,-0.3089375368651973,-0.33176452472549983,0.39436619718309857,0.3853972726061103,-0.010055559204874649
OXY,369,-0.21028114996487116,-0.20002483926131856,0.4715447154471545,0.4279784426417063,-0.011495838822774645
HAL,368,-0.0681556842875895,-0.08245685258653322,0.47554347826086957,0.15249399730178123,-0.017203130536427743
KO,58,0.1188556578250419,0.09520440493401827,0.4482758620689655,-0.6839832964494081,-0.004015526276192546
PG,114,-0.244565804977138,-0.1809157368218546,0.43859649122807015,-1.3923900393414927,-0.0063751571528062176
COST,268,-0.267578025392136,-0.23463526941542234,0.5522388059701493,0.6009188008236275,-0.00966357260433428
WMT,382,-0.21933730316188962,-0.2635226503485145,0.6047120418848168,1.1874046470771393,-0.00706995607915522
TGT,268,0.18739461580838926,0.05022920151342199,0.458955223880597,0.4827808289489121,-0.010683315136829062
HD,98,-0.49203743096572716,-0.5159293333078311,0.336734693877551,-1.0488257083885988,-0.008127685368678101
LOW,94,0.012050878083271531,0.12009536538669942,0.5106382978723404,-0.5905200598416397,-0.00908710551360042
NKE,428,-0.15126265890586837,-0.220987071760781,0.5023364485981309,0.811135742736691,-0.012013854055234315
SBUX,275,-0.3132767034700771,-0.38046103690026256,0.4109090909090909,-1.925097267422312,-0.02894011842181175
MCD,90,-0.16185675912880496,-0.17979997530559327,0.36666666666666664,-0.5212000426229784,-0.010735495108051498
DIS,234,0.007844343674873333,0.006002964253352347,0.5470085470085471,0.6557156951373729,-0.006988999003233438
PEP,180,0.0661507199540437,-0.005619515005607169,0.3111111111111111,-2.9863264721132947,-0.022059318261556344
PM,192,-0.09926954360434335,-0.02119164202587961,0.484375,-0.8823191486556275,-0.014798841117326201
MO,173,-0.1723428968548673,-0.17785807324862912,0.5086705202312138,-1.9393349568444929,-0.012666086970633655
CL,131,-0.10596505354928007,-0.03519457641595047,0.5038167938931297,-1.5399547979585115,-0.012539222003184336
BA,289,-0.16440016327716225,-0.2003877818876029,0.4083044982698962,-0.2698211336645844,-0.011475100904212467
CAT,286,-0.13622131375884972,-0.20086434746255027,0.6678321678321678,1.5092272702493907,-0.00909815193654524
GE,475,0.03787935049243107,0.026905536365112337,0.6421052631578947,1.194151247482463,-0.007988509799877384
HON,97,-0.15882046367203376,-0.10903639806438038,0.4742268041237113,-0.7684801767281261,-0.0034543032919056612
MMM,311,0.052770993238669524,-0.10383059529413642,0.5466237942122186,-0.7240295129798479,-0.011019106235904463
LMT,196,0.0823533474930659,0.09975376327805624,0.6173469387755102,1.0452305100599866,-0.007138532611473547
RTX,243,-0.09414668492476254,-0.12300852539302612,0.6213991769547325,0.20847173954826176,-0.007934075821548021
UPS,356,-0.12858240467123758,-0.19662136733155045,0.4803370786516854,0.42917094996062133,-0.008189619815634878
FDX,235,0.02442056662566656,0.09102887736136923,0.46382978723404256,0.4546329512217118,-0.008850444502390429
DE,134,-0.5640301322850124,-0.5572064489582165,0.208955223880597,-2.756223128774082,-0.018567981626295825
T,258,-0.27901850613784174,-0.2022532246946327,0.6007751937984496,-0.036509639585277726,-0.00794416685662502
VZ,54,-0.5118214229264674,-0.3736611396988755,0.37037037037037035,-2.6236191167494165,-0.008000647122182025
TMUS,259,0.028178743270265972,0.12155324248347504,0.4942084942084942,0.004531573206715022,-0.013351597225779862
CHTR,378,-0.11776542712132637,-0.18253818281113338,0.47354497354497355,0.498392789719394,-0.012217159611032168
CMCSA,244,-0.05569345067832604,0.0360457479895419,0.4713114754098361,0.01491892114535258,-0.00997928425012274
NEE,158,-0.26668797875085665,-0.26891698447880075,0.35443037974683544,-0.7104835562383875,-0.00896021838846494
DUK,57,0.09636541808651339,0.07654913144931294,0.5263157894736842,-2.640710396537015,-0.004955717829982639
SO,69,-0.04455496913353844,0.0002922908293752284,0.5507246376811594,-0.5790828169744956,-0.004253044894820097
D,66,-0.14660490983337893,-0.16029641999791255,0.36363636363636365,-2.940332897023172,-0.009835518066247832
EXC,94,-0.4767640027589303,-0.5162229527146625,0.35106382978723405,-1.5378464422974962,-0.007950996969625828
AMT,212,-0.2703320623285673,-0.27353389765400954,0.3867924528301887,-1.8581298019990835,-0.01936631281630305
PLD,153,-0.3626137163179606,-0.4709266481712302,0.49019607843137253,-1.3489670233784798,-0.01058192643971031
CCI,334,-0.07604564778429121,-0.1221130147933258,0.49700598802395207,-0.047233386281284165,-0.0120839806108691
EQIX,78,-0.1777286280669854,-0.1636464801021763,0.358974358974359,-1.195895172180182,-0.011164645816333587
SPG,175,-0.12801799512109993,-0.12611061352440664,0.5657142857142857,-1.986031938348079,-0.012186445974424037
LIN,106,-0.10658096310867778,-0.15636949895458097,0.5377358490566038,1.2228125500571443,-0.00513301523572697
APD,156,-0.28269018039817057,-0.15427288963348137,0.3076923076923077,-1.0056009778936894,-0.014642761898485806
SHW,113,-0.1612981643041628,-0.23198482932996212,0.4778761061946903,0.0023995729361861915,-0.005202997325877774
FCX,295,-0.1539814234432407,-0.17084240934119874,0.4542372881355932,-1.1711756805630749,-0.020203891057697154
NEM,355,0.1664108474341243,0.1987374638231216,0.6169014084507042,1.2399495063400574,-0.009206602299079542
UNP,50,0.3071865534170307,0.10280912364945978,0.44,-0.5201272813853302,-0.002952205611512189
CSX,108,-0.1564789432191713,-0.14390236931607076,0.4722222222222222,-0.9139953118868437,-0.006531105613587463
NSC,135,-0.1613972628323659,-0.15827724124475662,0.45185185185185184,-0.2147790263300505,-0.008157331260119404
ODFL,269,-0.3568522594889999,-0.3309333136054547,0.49070631970260226,-1.0543703612584197,-0.01522961233206658
DAL,265,-0.06784360674863357,-0.016961142134925652,0.539622641509434,1.1872242250344607,-0.0072994748464044
