ticker,n_signals,IC,RankIC,hit_rate,Sharpe_annual,MDD
CI,182,-0.25472410884989083,-0.3160796272833226,0.3516483516483517,-2.468251946444358,-0.016265908875019573
XOM,105,-0.258519639694537,-0.2716566452415509,0.3333333333333333,0.6371931613180073,-0.004033801102655364
CVX,140,-0.0836792866568497,-0.039229406748157704,0.4928571428571429,-0.26150669583578473,-0.008798827132146643
COP,251,-0.3331969490988024,-0.32606108897742364,0.3784860557768924,-1.1720980758909876,-0.013512446922559518
EOG,204,-0.3750486644832377,-0.3206804673088748,0.3284313725490196,-0.6742425413748049,-0.008504956691506034
SLB,356,-0.28302522916249645,-0.35389814099401434,0.5056179775280899,-0.642764095501026,-0.016434440711082365
PSX,124,-0.5601190564590897,-0.6387600314712824,0.20967741935483872,-1.4103690045777815,-0.008271596681217245
VLO,187,-0.3412329724017947,-0.30578729276698513,0.3582887700534759,-1.8796129999190965,-0.018314150802297806
MPC,203,-0.34823552198142704,-0.3538119242234279,0.3842364532019704,0.11065823345522065,-0.011598276301357137
OXY,369,-0.1967121067837449,-0.18380790652794896,0.46883468834688347,0.4039230007637078,-0.011852921661628903
HAL,367,-0.07401850344755942,-0.08828153373172708,0.47411444141689374,0.1483938138545421,-0.017530182217451822
KO,56,0.07849981739839584,0.0531784005468216,0.42857142857142855,-1.0100593355867926,-0.003997768796015116
PG,116,-0.2561180140645869,-0.22329604428554956,0.4396551724137931,-1.3280374617621549,-0.006246980258595768
COST,267,-0.27037294522718947,-0.23435181110582934,0.550561797752809,0.6262721794602709,-0.009973558839092022
WMT,385,-0.2226270906636498,-0.2648496904649754,0.6051948051948052,1.1742067898049897,-0.007965557546216601
TGT,279,0.20140632556223004,0.07737846589088176,0.4731182795698925,0.4976332995860509,-0.009971404437206129
HD,91,-0.4818540575254935,-0.5188087275043797,0.32967032967032966,-0.804945515135602,-0.007331145176108143
LOW,98,0.011851054524067556,0.12589815682599187,0.5,-0.29418223053746456,-0.008811550897954629
NKE,424,-0.14952183898512633,-0.2295495155107406,0.5047169811320755,0.7424293844976882,-0.01232959172356416
SBUX,272,-0.315718981117152,-0.38453309226046356,0.40808823529411764,-1.9626352701710943,-0.02945274146681991
MCD,92,-0.21675621217814134,-0.24920241049273306,0.33695652173913043,-1.0017518889889243,-0.011496363459949614
DIS,236,0.016845580537227078,0.00465337088653243,0.5508474576271186,0.5802341194948392,-0.0072638763686718975
PEP,182,0.0927813846192743,0.004398192152924515,0.31868131868131866,-3.3185219931200303,-0.024766705084302853
PM,203,-0.07854300873997318,-0.0038932609575069365,0.49261083743842365,-1.1033427909926585,-0.015068638983414468
MO,174,-0.19065851979006057,-0.18653948005353227,0.5,-1.7589606684674042,-0.01169307006413734
CL,131,-0.0911157728914816,0.0018416697806010786,0.5038167938931297,-0.7968620574831011,-0.009063519746291458
BA,287,-0.15382012961662728,-0.19545596679743021,0.4181184668989547,-0.2709456127890837,-0.01129291432925068
CAT,269,-0.131657215165621,-0.20487956746626224,0.654275092936803,1.444213642765563,-0.009313574543690905
GE,482,0.03836583118633898,0.02949872533130697,0.6369294605809128,0.9926919469196742,-0.011054458988078239
HON,95,-0.1810623407470874,-0.13363661814109742,0.47368421052631576,-1.2840564323633967,-0.004405073638558798
MMM,314,0.06299446985304916,-0.10040863947377854,0.5605095541401274,-0.7434130391483608,-0.01094780407881207
LMT,202,0.08650335429749843,0.1053744592163797,0.6237623762376238,1.5531430886750524,-0.006371477775250989
RTX,256,-0.08440773594501794,-0.0975216010528725,0.6171875,-0.15633343325677565,-0.008854710160168257
UPS,355,-0.14160365362286814,-0.19813663929875197,0.4676056338028169,0.4482852906466362,-0.008776152731759409
FDX,245,0.025843110413899282,0.0758586361373818,0.46122448979591835,0.527855241344272,-0.008525623216916236
DE,138,-0.5505095540136318,-0.5365317393815826,0.2246376811594203,-2.958497830446597,-0.0202304524086524
T,252,-0.2956534889153889,-0.20937818460770136,0.5873015873015873,-0.04283611352997318,-0.007964812898481163
VZ,53,-0.505323882512028,-0.3806644089662958,0.3584905660377358,-2.6208245872723275,-0.007234453826893387
TMUS,254,0.02214491601219314,0.12173363821268444,0.4763779527559055,-0.011121935193721089,-0.013962331170169616
CHTR,375,-0.11894161723174407,-0.17734918648310385,0.4693333333333333,0.09131476837183992,-0.014207453758552983
CMCSA,246,-0.04071808709951308,0.04622800636004377,0.4715447154471545,0.11493883955562724,-0.010182443841013819
NEE,154,-0.22627963088143171,-0.22217238801679032,0.37662337662337664,-0.6382400576328069,-0.008536447866711788
DUK,54,0.12916094461993835,0.11095864303411472,0.5370370370370371,-3.221313914191601,-0.005827401627124603
SO,70,-0.011980136393588211,0.02983116087831335,0.5571428571428572,1.1501182319714356,-0.0025167671205067075
D,61,-0.07476290930046464,-0.08434690639873081,0.39344262295081966,-3.329766092043317,-0.009611120696692406
EXC,93,-0.4569640101674975,-0.5086986362686878,0.3548387096774194,-1.6988064195345538,-0.008069404141116107
AMT,210,-0.27490277999935836,-0.2718163353234443,0.37142857142857144,-1.7268053939495773,-0.01836620528824694
PLD,160,-0.33521997988757973,-0.44582210242587594,0.49375,-0.8143076104358982,-0.008631932113931899
CCI,334,-0.0837131821133122,-0.12290014565463667,0.49101796407185627,-0.2078984677474094,-0.013237870272568621
EQIX,73,-0.20717092444157967,-0.17456497593483897,0.3150684931506849,-1.7393691703134395,-0.012186285008087229
SPG,166,-0.11514974034544583,-0.08529228509027946,0.5542168674698795,-1.4608047586620543,-0.00934286678408865
LIN,103,-0.12387653525365816,-0.16352194350481045,0.5339805825242718,1.5402655369175167,-0.005092527660509018
APD,159,-0.2608603187920705,-0.08814186768569382,0.3018867924528302,-0.9750761564901191,-0.013517656289900098
SHW,120,-0.13809299406203712,-0.21363983609972914,0.48333333333333334,-0.7088799967725625,-0.00657473936394531
FCX,305,-0.1369234424467197,-0.15453822598927405,0.4721311475409836,-0.24304698654858284,-0.01334641699368141
NEM,343,0.17390283729919473,0.19897691547330593,0.6239067055393586,1.3425608177105748,-0.010041804849234552
UNP,57,0.28110671746972093,-0.020028519574799068,0.47368421052631576,-0.3459141682794602,-0.0034100855964326665
CSX,111,-0.11449690227473677,-0.09778869778869778,0.4864864864864865,-1.097476432868289,-0.006841962395888283
NSC,142,-0.16112017804790885,-0.15412905943322486,0.4295774647887324,-0.570265739818937,-0.010311025092532471
ODFL,275,-0.34359110067213333,-0.3240795129973169,0.49818181818181817,-0.5062615829747869,-0.016326233176955755
DAL,270,-0.06022638795636247,-0.01908668157313543,0.5481481481481482,1.2530890098165464,-0.007818635447976086
