Sector,Ticker,Model,Mean IC,Mean RankIC,Hit Rate,Sharpe Ratio,Max Drawdown
Industrials,UPS,Dual Fusion,-0.0998265021615483,-0.1503124573611679,0.4571428571428571,0.2588882666879175,-0.0093030880060788
Industrials,UPS,Price-Only,-0.0480410417199972,-0.1276046790278289,0.4516129032258064,-1.707073619545058,-0.0167169685561873
Telecommunications,CHTR,Dual Fusion,-0.1265562369477149,-0.1725741744298196,0.4611398963730569,0.0343025619060422,-0.0148923655241909
Telecommunications,CHTR,Price-Only,-0.1161120736219848,-0.0900874684247811,0.5110294117647058,0.9892607744099946,-0.0059444740181321
Telecommunications,CMCSA,Dual Fusion,-0.0162411902907987,0.056226667318759,0.4901185770750988,0.0272733071438449,-0.0098423841886213
Telecommunications,CMCSA,Price-Only,0.1645151901268675,0.1707909637728012,0.616822429906542,2.5877471879277385,-0.0037795649860768
Telecommunications,T,Dual Fusion,-0.2805825507300486,-0.2164111585430136,0.6008064516129032,-0.0265080236224593,-0.0078968378139773
Telecommunications,T,Price-Only,-0.2250549863713344,-0.2487166731441897,0.4096385542168674,-0.8446646519055842,-0.0149761582299348
Telecommunications,TMUS,Dual Fusion,0.0524875122135273,0.1338005250858313,0.5054545454545455,0.2982071420617709,-0.0131118415881112
Telecommunications,TMUS,Price-Only,-0.0255114214155373,0.0136148086986599,0.518796992481203,-0.1371763087504398,-0.01097903533211
Telecommunications,VZ,Dual Fusion,-0.5108327574520325,-0.3807509052792071,0.3703703703703703,-2.556783231685074,-0.0076532889502824
Telecommunications,VZ,Price-Only,-0.2767209434255848,-0.1769544693162783,0.4271356783919598,0.8515831613079677,-0.0076499926514953
Utilities,D,Dual Fusion,-0.0057111595822,-0.0323334945976455,0.3962264150943396,-3.089833054282469,-0.0084284584522223
Utilities,D,Price-Only,-0.2100510148145434,-0.2678683668677528,0.351063829787234,-1.4459451620909562,-0.0081103797734824
Utilities,DUK,Dual Fusion,0.0734775687484876,0.074276444975668,0.5192307692307693,-3.4649280057640137,-0.0060827020981545
Utilities,DUK,Price-Only,-0.2695199567313945,-0.2402597402597402,0.4883720930232558,-2.026758505135825,-0.00569170267368
Utilities,EXC,Dual Fusion,-0.4726633715202438,-0.5260469867211441,0.348314606741573,-1.5893523589924254,-0.0074782201978683
Utilities,EXC,Price-Only,-0.314246909837185,-0.2805759346307604,0.3980582524271844,-0.7226661796028799,-0.0076898473179198
Utilities,NEE,Dual Fusion,-0.2326163155979907,-0.2217312857523629,0.3552631578947368,-0.6861991606828642,-0.0084452420204272
Utilities,NEE,Price-Only,0.0169778137455682,-0.0266865840364972,0.4598930481283422,-0.1779476751489481,-0.0062308810555105
Utilities,SO,Dual Fusion,-0.0027005246751548,0.055795643425772,0.5571428571428572,-0.90294389030779,-0.0053815968192286
Utilities,SO,Price-Only,-0.2030262712007307,-0.0836190289613739,0.4268292682926829,-1.453384405330236,-0.0069372835666139
Real Estate,AMT,Dual Fusion,-0.2528624671306735,-0.2456732798649219,0.3816425120772946,-1.4271550517419045,-0.0166960429456643
Real Estate,AMT,Price-Only,-0.2014965711720271,-0.2598420946082732,0.4383561643835616,-0.0424042971008114,-0.0054564706655949
Real Estate,CCI,Dual Fusion,-0.0901646705377338,-0.1442761984493867,0.4924471299093655,0.1696922226621622,-0.0131314710017736
Real Estate,CCI,Price-Only,0.2341321043979553,0.1431197562911409,0.4929577464788732,1.014415533726913,-0.0072485576866526
Real Estate,EQIX,Dual Fusion,-0.1683807981142888,-0.1273910897198568,0.3150684931506849,-1.2281829701305462,-0.0114530077560957
Real Estate,EQIX,Price-Only,-0.2227370463309248,-0.2898320070733864,0.4568965517241379,0.6214613534399899,-0.0079473629923457
Real Estate,PLD,Dual Fusion,-0.300244081754994,-0.4365005228302544,0.4701986754966887,-0.6212539420668651,-0.0085537831200782
Real Estate,PLD,Price-Only,0.3193295815125176,0.3340717721388829,0.6757990867579908,1.5799023391217497,-0.0079604403404377
Real Estate,SPG,Dual Fusion,-0.083259849043943,-0.0500515995872033,0.5490196078431373,-1.4457006639421546,-0.0090397299371657
Real Estate,SPG,Price-Only,-0.1585710192824254,-0.1801427665690678,0.6035242290748899,0.3093294937780094,-0.0095938419339659
Materials,APD,Dual Fusion,-0.2680715566337346,-0.1194508979784639,0.3219178082191781,-1.153342595857692,-0.0134064350422776
Materials,APD,Price-Only,-0.1972455558966702,-0.1680049261083744,0.4,-1.1245143284023758,-0.017550569344975
Materials,FCX,Dual Fusion,-0.0989731867607954,-0.1007382636705542,0.4691780821917808,0.1240229199767396,-0.0093253314839927
Materials,FCX,Price-Only,0.1550354942534858,0.0623367337819031,0.564179104477612,-0.6597425893276806,-0.0145301768731221
Materials,LIN,Dual Fusion,-0.1299108004098182,-0.1632966946844569,0.5327102803738317,1.419960977107871,-0.0052655222063165
Materials,LIN,Price-Only,0.1721709910883313,0.1259014328452212,0.6344827586206897,2.8182776774866163,-0.0028308480946829
