ticker,n_signals,IC,RankIC,hit_rate,Sharpe_annual,MDD
PM,206,-0.10007964462284544,-0.03738190104568838,0.47572815533980584,-0.9211762621515951,-0.014029724971498616
MO,174,-0.19141979853493196,-0.20586349269626128,0.5229885057471264,-1.474711627758601,-0.014207688212049341
CL,127,-0.10943128815370746,0.019562007874015748,0.4881889763779528,-1.1362620157640955,-0.012218496061345615
BA,282,-0.16744964184670033,-0.2244283133930743,0.42907801418439717,-0.342710698666139,-0.010914021544333874
CAT,274,-0.1732648524875665,-0.21873571683790663,0.656934306569343,0.924325430037484,-0.013794992713928537
GE,477,0.059507763640815385,0.05713980547614955,0.6373165618448637,0.9179432141319676,-0.011491369556173336
HON,101,-0.14673319807259572,-0.11090273733255678,0.46534653465346537,-2.2414341984254427,-0.006745309191347035
MMM,315,0.07491996266808541,-0.0640002610735498,0.5555555555555556,-0.6871701297816287,-0.010852275466802572
LMT,208,0.09045107771142802,0.09897158524160812,0.625,1.385910279737234,-0.006724011011270546
RTX,251,-0.034612054960720055,-0.044115348131284385,0.6135458167330677,-0.06425602281682122,-0.008754004027396472
UPS,350,-0.09982650216154837,-0.15031245736116797,0.45714285714285713,0.25888826668791753,-0.009303088006078899
FDX,248,0.03316969588486192,0.055138931067091924,0.4596774193548387,0.43335133372946033,-0.007667848644159287
DE,137,-0.568719289231707,-0.5604523307260066,0.2116788321167883,-3.313756640229469,-0.022116595444215587
T,248,-0.2805825507300486,-0.21641115854301363,0.6008064516129032,-0.02650802362245933,-0.007896837813977313
VZ,54,-0.5108327574520325,-0.3807509052792071,0.37037037037037035,-2.556783231685074,-0.0076532889502824615
TMUS,275,0.05248751221352737,0.13380052508583135,0.5054545454545455,0.2982071420617709,-0.01311184158811126
CHTR,386,-0.12655623694771495,-0.17257417442981968,0.46113989637305697,0.03430256190604228,-0.014892365524190983
CMCSA,253,-0.01624119029079878,0.05622666731875907,0.4901185770750988,0.027273307143844967,-0.009842384188621324
NEE,152,-0.23261631559799073,-0.22173128575236298,0.35526315789473684,-0.6861991606828642,-0.008445242020427273
DUK,52,0.07347756874848765,0.07427644497566806,0.5192307692307693,-3.4649280057640137,-0.0060827020981545155
SO,70,-0.002700524675154877,0.05579564342577202,0.5571428571428572,-0.9029438903077901,-0.005381596819228689
D,53,-0.005711159582200056,-0.032333494597645535,0.39622641509433965,-3.089833054282469,-0.008428458452222343
EXC,89,-0.4726633715202438,-0.5260469867211441,0.34831460674157305,-1.5893523589924254,-0.007478220197868339
AMT,207,-0.2528624671306735,-0.24567327986492193,0.38164251207729466,-1.4271550517419045,-0.016696042945664333
PLD,151,-0.300244081754994,-0.4365005228302544,0.47019867549668876,-0.6212539420668651,-0.00855378312007824
CCI,331,-0.09016467053773382,-0.1442761984493867,0.49244712990936557,0.16969222266216225,-0.013131471001773623
EQIX,73,-0.16838079811428885,-0.12739108971985688,0.3150684931506849,-1.2281829701305462,-0.011453007756095791
SPG,153,-0.08325984904394307,-0.0500515995872033,0.5490196078431373,-1.4457006639421546,-0.00903972993716572
LIN,107,-0.12991080040981823,-0.16329669468445698,0.5327102803738317,1.419960977107871,-0.005265522206316519
APD,146,-0.2680715566337346,-0.11945089797846396,0.3219178082191781,-1.153342595857692,-0.013406435042277655
SHW,126,-0.10345227180355072,-0.19381477315335585,0.48412698412698413,0.017493561320495375,-0.007165107634630591
FCX,292,-0.09897318676079549,-0.10073826367055425,0.4691780821917808,0.12402291997673966,-0.00932533148399279
NEM,348,0.1732593592421124,0.19472281645689463,0.6293103448275862,1.2740473512952721,-0.011481172328343508
UNP,66,0.2135485221432033,-0.07696482621855757,0.5151515151515151,-0.186563242569368,-0.00351758127866825
CSX,117,-0.06688296608156309,-0.09870521062806276,0.49572649572649574,-1.2254020965224122,-0.007740703913663981
NSC,159,-0.14862914053006265,-0.09499940291378076,0.41509433962264153,-0.28090640906087627,-0.008704291322920039
ODFL,269,-0.3416406309222536,-0.32144112152989696,0.49070631970260226,-0.6616341860340731,-0.015944692912311518
DAL,267,-0.07162422804495931,-0.03871241074344422,0.5355805243445693,1.0163900430126502,-0.010331798172637486
