,portfolio_return
2025-05-15,-0.00935449498887748
2025-05-16,-0.003620793581002245
2025-05-19,-0.006491600033357834
2025-05-20,-0.00909564282312457
2025-05-21,-0.005461133934912027
2025-05-22,-0.002695218160341472
2025-05-23,-9.153809896949051e-05
2025-05-27,0.004491172695224669
2025-05-28,0.0009725135309834124
2025-05-29,-0.004811789183399845
2025-05-30,-0.004421920801397432
2025-06-02,0.002825302810321106
2025-06-03,0.00012882388397813998
2025-06-04,0.0028222323072673175
2025-06-05,0.0001903936484657509
2025-06-06,0.003769219037137693
2025-06-09,-0.009507847081878417
2025-06-10,-0.010975431873293225
2025-06-11,0.0040558742082849155
2025-06-12,0.001257623569226002
2025-06-13,-0.012724701749763858
2025-06-16,0.014319484966854512
2025-06-17,0.00013682496199873874
2025-06-18,0.0013185530415084402
2025-06-20,-0.0008718861571910525
2025-06-23,0.0007131963919378201
2025-06-24,0.005923819038266701
2025-06-25,0.006909422514554083
2025-06-26,0.002876086454428974
2025-06-27,-0.006187473293194497
2025-06-30,0.0019075947514208779
2025-07-01,-0.011697733576954476
2025-07-02,0.0002677194808181636
2025-07-03,0.005404377195160373
2025-07-07,0.0004366233508091772
2025-07-08,-0.011719376385799759
2025-07-09,0.0025442623333248615
2025-07-10,0.0011096459408482882
2025-07-11,-0.001269811828344947
2025-07-14,0.01073067791671972
2025-07-15,-0.001699250813978301
2025-07-16,-0.004736952953095107
2025-07-17,0.0012237946752342225
2025-07-18,0.0017724289873867548
2025-07-21,-0.0029783459628755816
2025-07-22,-0.0037608692865155847
2025-07-23,0.0070894900096049275
2025-07-24,-0.007761303964712462
2025-07-25,0.004288463135567616
2025-07-28,0.0017102718959339557
2025-07-29,-0.0010961282874900292
2025-07-30,0.008318336581434844
2025-07-31,0.0006045096667621804
2025-08-01,-0.013573492983809754
2025-08-04,0.007958876246795456
2025-08-05,0.012430695529088863
2025-08-06,-0.004166111753336661
2025-08-07,-0.002720783574608966
2025-08-08,0.005155354039175618
2025-08-11,0.004919823672289878
2025-08-12,0.0027526228231204877
2025-08-13,-0.01374683975421061
2025-08-14,0.004504841688363058
2025-08-15,-0.00796425711058395
2025-08-18,0.0023913515492708965
2025-08-19,-0.008491694633759438
2025-08-20,0.0010102443666669073
2025-08-21,-0.003146487531794823
2025-08-22,0.0004013243103777228
2025-08-25,-0.0005273437554174625
2025-08-26,0.006105051589059039
2025-08-27,-0.001633092853337367
2025-08-28,-0.002534851096668742
2025-08-29,-0.0013245184799811434
2025-09-02,-0.005447043739674585
2025-09-03,0.0006927491883463901
2025-09-04,0.009315711802778282
2025-09-05,-0.009033779991630884
2025-09-08,-0.00596726848549638
2025-09-09,0.006577563082601083
2025-09-10,0.012732159772252647
2025-09-11,0.0032593422929845257
2025-09-12,0.0018228277665975146
2025-09-15,0.0018709251857541775
2025-09-16,-0.001704616655999283
2025-09-17,0.0027887727412770074
2025-09-18,0.0010548574906741662
2025-09-19,0.0067019820997068855
2025-09-22,0.0006025802351548272
2025-09-23,-0.005367359253023755
2025-09-24,-0.001831924228728572
2025-09-25,0.0023304836533990007
2025-09-26,-0.0007331926617473701
2025-09-29,-0.0006113279568353548
2025-09-30,0.0022939203731776386
2025-10-01,-0.008028479165206416
2025-10-02,0.0035636308364869473
2025-10-03,0.0037834969755019994
2025-10-06,0.003234099147792819
2025-10-07,-0.003487004699598356
2025-10-08,0.0009495453830330015
2025-10-09,-0.005388026307103311
2025-10-10,-0.00565712671334394
2025-10-13,0.0012057470998644996
2025-10-14,0.008390606760564422
2025-10-15,0.003202741263585478
2025-10-16,-0.010189790322274598
2025-10-17,-0.0034604825364743116
2025-10-20,0.0014693481615801467
2025-10-21,-0.0038827314535340813
2025-10-22,-0.004850204937135045
2025-10-23,-5.26169183249124e-05
2025-10-24,0.005426256747545325
2025-10-27,-0.0022419918025258856
2025-10-28,-4.66668714899056e-05
2025-10-29,-0.0017456707693345134
2025-10-30,0.00409330917420537
2025-10-31,-0.002232942875151803
2025-11-03,0.002386712945447638
2025-11-04,-0.0024048472805224424
2025-11-05,-0.0028458862935968354
2025-11-06,-0.0031193590388724655
2025-11-07,-0.0030349159778463837
2025-11-10,0.006434495523576484
2025-11-11,-0.0029733013333478678
2025-11-12,0.0019375122336627779
2025-11-13,-0.010869242397881977
2025-11-14,-0.001984319947569739
2025-11-17,-0.0003507038045729192
2025-11-18,-0.00019287529343443716
2025-11-19,0.005482005538537712
2025-11-20,-0.0014920295016637346
2025-11-21,-0.0068827933379968925
2025-11-24,0.011421669856080417
2025-11-25,-0.0017753325723356885
2025-11-26,0.006067160930589428
2025-11-28,-0.004094739991995636
2025-12-01,-0.005424851316527027
2025-12-02,0.0038719225873568145
2025-12-03,0.0034375361026450367
2025-12-04,0.0015276887555746579
2025-12-05,-0.0034064798866904784
2025-12-08,0.00580128727768728
2025-12-09,0.0008189746249860081
2025-12-10,0.002676817288594048
2025-12-11,0.005978675375107161
2025-12-12,-0.004554039771029895
2025-12-15,0.0046384026061519505
