ticker,n_signals,IC,RankIC,hit_rate,Sharpe_annual,MDD
EXC,95,-0.4026165398205975,-0.4923292273236282,0.3473684210526316,-1.8868121687730826,-0.008503376578459686
AMT,192,-0.3077133441890073,-0.33939688847896266,0.3958333333333333,-1.5722992995065734,-0.014792748958729575
PLD,155,-0.1965833309901631,-0.3420901678966195,0.4838709677419355,0.4850787863392768,-0.006560442817412735
CCI,339,-0.1014569283031545,-0.14878314733758613,0.4896755162241888,0.11662809934166665,-0.011329124216442554
EQIX,70,-0.13854255680082025,-0.12364622517714985,0.3,-1.6344681844767621,-0.011655923998796147
SPG,131,-0.07985312816611259,-0.05159878289649283,0.6030534351145038,-1.8861052611200306,-0.012770083772129468
LIN,97,-0.1278681264833287,-0.17524458236903007,0.5257731958762887,1.7618102671419837,-0.004900771649776081
APD,149,-0.3364322522133848,-0.24723743878106297,0.31543624161073824,-1.457402763895524,-0.01243840249147852
SHW,114,-0.14746939292281877,-0.2449727628035074,0.4473684210526316,-0.6140090077481116,-0.0066919087812513925
FCX,252,-0.0787041863361908,-0.08706375326849952,0.49603174603174605,-0.1172140973051359,-0.00993220093351589
NEM,331,0.17556065134420007,0.18915629560262476,0.649546827794562,1.2539979047052807,-0.011900456390676023
UNP,71,0.21938180678262048,-0.03742454728370221,0.49295774647887325,-1.4139340267141285,-0.0049361234249851805
CSX,131,-0.06325410486611621,-0.09302300752682433,0.48091603053435117,-1.9432950293744198,-0.012592936027060176
NSC,171,-0.1517395120246899,-0.08354813161494708,0.42105263157894735,-0.17905456476249965,-0.00819022394009174
ODFL,271,-0.30942150661267476,-0.27609012854834436,0.47601476014760147,-0.6718496920481709,-0.014355156119404957
DAL,269,-0.04681705717237357,-0.0034647086747181073,0.5576208178438662,1.1152424206370424,-0.00960452854433276
